"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"125","1.0","0.754282534122467","1.0","0.24571746587753296","Carstens: »Ich habe so dunkle Erinnerungen«","1978-11-12","1978","46","","","","https://www.spiegel.de/politik/carstens-ich-habe-so-dunkle-erinnerungen-a-fa00c967-0002-0001-0000-000040606982?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Nun wittert er die Chance, seinen Widersacher endgültig kaltstellen zu können. Mit Bedacht unterließ der Parteichef bisher jede Andeutung, daß Carstens tatsächlich der Präsidentschafts-Anwärter der CD...","1994","Nun wittert er die Chance, seinen Widersacher endgültig kaltstellen zu können. Mit Bedacht unterließ der Parteichef bisher jede Andeutung, daß Carstens tatsächlich der Präsidentschafts-Anwärter der CDU sei. Stets spricht Kohl nur davon, daß die Union »einen eigenen Kandidaten« aufstellen werde. Unerwartete Schützenhilfe erhielt er letzte Woche vom Hamburger »Deutschen Allgemeinen Sonntagsblatt«. Als die Wochenzeitung einen Hinweis auf die NSDAP-Mitgliedschaft von Carstens brachte, ging die CDU-Führung auf Alarmstation. Intern malten Spitzenpolitiker der Opposition ein düsteres Szenario aus: Der Christen-Union drohten geharnischte Angriffe aus dem In- und Ausland, wenn sie im nächsten Jahr gegen die Aufhebung der Verjährungsfrist für Mord stimme und zugleich einen NSDAP-Mann für das höchste Staatsamt präsentiere. Die SPD werde es sich dann nicht entgehen lassen, an andere belastete CDU-Größen der Vergangenheit wie Heinrich Lübke, Hans Globke, Kurt Georg Kiesinger oder Hans Filbinger zu erinnern. Ein Teilnehmer der Krisenrunde: »Wir wissen ganz genau, dann heißt es, alles durfte Carstens werden, aber Bundespräsident, der Vertreter des ganzen deutschen Volkes, nicht.« Carstens freilich gibt noch nicht auf. Gewitzt durch die Erfahrungen mit der Enthüllungskleckerei im Fall Filbinger, rieten ihm seine Mitarbeiter, alles über seine Vergangenheit offenzulegen. Doch wieder einmal hapert es mit Aktenlage und Erinnerungsvermögen. Einstweilen ist Carstens bei seinen Expeditionen in die dreißiger und vierziger Jahre nur auf entlastendes Material gestoßen -- so etwa auf ein Spruchkammerurteil vom 3. Juni 1948. Die Kammer hielt ihm zugute, 1937 »auf Druck seiner vorgesetzten Dienststelle« einen Aufnahmeantrag in die NSDAP zwar gestellt, erforderliche Unterlagen aber »absichtlich« verspätet eingereicht zu haben, so daß sein Gesuch am 12. Mai 1939 abgelehnt worden sei. Bei Aufhebung der Mitgliedersperre Anfang 1940 sei Carstens dann doch in die Nazi-Partei aufgenommen worden."
"126","1.0","0.7542705535888672","1.0","0.2457294464111328","»Am liebsten lüge ich gedruckt«","1979-04-01","1979","14","","","","https://www.spiegel.de/kultur/am-liebsten-luege-ich-gedruckt-a-1809cf78-0002-0001-0000-000040351567?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Wir haben das getan, was sich eigentlich in der Tradition der Gruppe 47 verstehen läßt: Wir haben über Literatur gesprochen, und zwar am konkreten Text, indem wir vorgelesen haben aus entstehenden Arb...","1196","Wir haben das getan, was sich eigentlich in der Tradition der Gruppe 47 verstehen läßt: Wir haben über Literatur gesprochen, und zwar am konkreten Text, indem wir vorgelesen haben aus entstehenden Arbeiten. Ich bin überzeugt, daß besonders bei einer Vielzahl der Veranstaltungen in Privatwohnungen der Staat sein Ohr offen hatte. Es gibt von Kunert ein Gedicht, in dem er seinen Wohnort, die DDR, als ein »lauschiges« Land bezeichnet. Lauschig, dieses gemütvolle Wort im Deutschen: ein lauschiges Plätzchen am Waldesrand -- jetzt aber auf den Lauschangriff, das neue deutsche Wort bezogen, die irgendwo versteckte Wanze, die mithört. Davon kann man ausgehen, daß das mitgehört worden ist, und diejenigen, die mitgehört und das womöglich in mühseliger Arbeit aufgeschrieben haben, können -- wenn sie nur wollen aus diesen Gesprächen von Schriftstellern des Westens und des Ostens eine Menge über Literatur erfahren. Nur fürchte ich, daß die Ignoranz auf staatlicher Seite so groß ist, daß sie diese gratis erteilte Lektion nicht wahrhaben wollen. Aber der Hinweis sei immerhin gestattet, daß unter Umständen diese Wanzen für diejenigen, die sie gepflanzt haben, so etwas wie Schulfunk sein könnte."
"127","1.0","0.7522145509719849","1.0","0.24778544902801514","Briefe","1978-11-12","1978","46","","","","https://www.spiegel.de/politik/hoffnung-auf-abschieben-impressum-a-e3fc400b-0002-0001-0000-000040606975?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","(Nr. 43/1978, Ausländer) Ausländer zu sein ist schon schlimm, aber dann noch straffällig? Das ist die Spitzer Entgegen dem Strafvollzugsgesetz sind wir dann auch im Vollzug Menschen zweiter Klasse. Ne...","875","(Nr. 43/1978, Ausländer) Ausländer zu sein ist schon schlimm, aber dann noch straffällig? Das ist die Spitzer Entgegen dem Strafvollzugsgesetz sind wir dann auch im Vollzug Menschen zweiter Klasse. Neben den Sprach- und Mentalitätsschwierigkeiten haben wir kein Recht auf Ausbildung oder auf Vollstreckungslockerungen (um soziale Bindungen aufrechterhalten zu können). Arbeiten und die Hoffnung, schnell abgeschoben zu werden, halten uns hier aufrecht. An einer Wiedereingliederung -- auch wenn die im Heimatland stattfindet -- ist keiner interessiert. Ein wahrlich humaner und sozialer Standpunkt. Hamburg FRANZ OSWALD Vertreter der Ausländer im Vorstand der Insassenvertretung, Anstalt II Einer Teilauflage dieser SPIEGEL-Ausgabe ist eine Postkarte des SPIEGEL-Verlages, Hamburg, beigeklebt. Die Redaktion des SPIEGEL behält sich vor, Leserbriefe gekürzt zu veröffentlichen"
"128","1.0","0.7508317232131958","1.0","0.2491682767868042","»Gefahren für mich«","1978-06-11","1978","24","","","","https://www.spiegel.de/politik/gefahren-fuer-mich-a-2c509a04-0002-0001-0000-000040615573?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Lassen Sie mich deshalb vor diesem Hohen Hause nochmals feststellen: Ich war im Kriege zunächst drei Jahre Soldat und Schließlich Offizier. Als ich 1943 der Kommandierung zu einem Marinekriegsgericht ...","793","Lassen Sie mich deshalb vor diesem Hohen Hause nochmals feststellen: Ich war im Kriege zunächst drei Jahre Soldat und Schließlich Offizier. Als ich 1943 der Kommandierung zu einem Marinekriegsgericht nicht entgehen konnte, habe ich mich entschlossen, dieses Amt so zu führen, wie es meiner inneren Einstellung zum Recht und meiner Einstellung gegen das NS-Regime entsprach. Ich wollte überall dort helfen, wo irgendeine Aussicht auf Hilfe war und wo ich eine Möglichkeit zum Eingreifen hatte. So habe ich dann auch gehandelt. Das war meine Gewissensentscheidung. Ich habe Menschen das Leben gerettet, ich habe viele Soldaten vor harter Strafe bewahrt. Und wie das in jener Zeit gar nicht anders möglich war, hat das Gefahren heraufbeschworen für mich selbst, für Leib und Leben von mir selbst."
"129","1.0","0.7473265528678894","1.0","0.2526734471321106","Einheit mit Scharnhorst","1978-11-05","1978","45","","","","https://www.spiegel.de/politik/einheit-mit-scharnhorst-a-d5a6ae00-0002-0001-0000-000040607181?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Ost-Berlins Ideologen haben ein Stück verbrannter Erde wiederentdeckt: Preußen. Die Geschichte des seit 1945 als »Hort des Militarismus und Faschismus« verteufelten Stammlandes des deutschen Reichs Bi...","1140","Ost-Berlins Ideologen haben ein Stück verbrannter Erde wiederentdeckt: Preußen. Die Geschichte des seit 1945 als »Hort des Militarismus und Faschismus« verteufelten Stammlandes des deutschen Reichs Bismarckscher Prägung gilt inzwischen als nicht nur negativ zu wertendes Lehrstück. Das FDJ-.Hochschulblatt »Forum« eröffnete die historische Revision kürzlich mit der Mahnung, sich die »Dialektik der Geschichte« bewußt zu machen und die »herrschende Klasse« Preußens nicht »automatisch auf der anderen Seite der Barrikade zu suchen und mit dem Attribut »reaktionär' zu versehen«. Das DDR-Fernsehen setzte die Kurskorrektur letzte Woche fort: Am Freitag begann eine fünfteilige Serie mit dem Titel »Scharnhorst«. Die Filmreihe rühmt die Leistungen der preußischen Reformer um den Freiherrn vom Stein und den General Scharnhorst und macht zudem deutlich, daß die SED sich vom Dogma deutscher Zweistaatlichkeit zu lösen beginnt. Autor Hans Pfeiffer: »Wichtiges Verdienst dieser Patrioten ist, das Vaterländische aus einem vorwiegend geistig verstandenen Begriff zu einem politischen Programmwort für die nationale Einheit ... werden zu lassen.«"
"130","1.0","0.7465240955352783","1.0","0.2534759044647217","Allianz Nato-China: »Ein Pakt mit dem Teufel«","1979-01-14","1979","3","","","","https://www.spiegel.de/politik/allianz-nato-china-ein-pakt-mit-dem-teufel-a-f8fa1635-0002-0001-0000-000040351334?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Darin sind sie sich gleich. Das soll aber nicht heißen, daß sie sich jetzt nicht gegen einen Dritten einigen könnten: gegen die sozialistische Ländergemeinschaft. Gegen sie sind die einen wie die ande...","650","Darin sind sie sich gleich. Das soll aber nicht heißen, daß sie sich jetzt nicht gegen einen Dritten einigen könnten: gegen die sozialistische Ländergemeinschaft. Gegen sie sind die einen wie die anderen. Was Hitler vor 37 Jahren nicht erreichte, das wollen die Nato-Militaristen im Westen und die chinesischen im Osten erreichen. Was China selbst betrifft, so gräbt es sich mit seinem Anschluß an die Allianz der amerikanischen und westeuropäischen Militaristen selbst sein Grab. Der Imperialismus verschlingt ja früher oder später immer jeden, der sich mit ihm verbrüdert. Früher oder später wird sich auch das chinesische Volk darüber klar werden."
"131","1.0","0.7465120553970337","1.0","0.2534879446029663","»Der Erich hätte nur gelacht«","1978-04-09","1978","15","","","","https://www.spiegel.de/kultur/der-erich-haette-nur-gelacht-a-bd9b20b0-0002-0001-0000-000040617702?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Krieg ?« Kann auch sein«, sagt der junge Friedhofsverwalter, »daß er Jude war. Juden sind für uns auch »K'.« Draußen rasselt ein Panzer vorbei. Rund um den Waldfriedhof, früher eine erste Adresse für ...","614","Krieg ?« Kann auch sein«, sagt der junge Friedhofsverwalter, »daß er Jude war. Juden sind für uns auch »K'.« Draußen rasselt ein Panzer vorbei. Rund um den Waldfriedhof, früher eine erste Adresse für die letzte Ruhe, hat sich eine US-Panzerkompanie (""Have guns, will travel"") eingerichtet. Am Grab steht jetzt ein junger Anarchist, eigens angereist aus Bonn. Es dämmert schon. Der Mann trägt einen schwarzen fünfzackigen Stern am Hemd und hat sich aus ideologischen Gründen gegen Nelken, die klassischen Parteiblumen der KPD und SPD, statt dessen für eine rote Rose entschieden. Er zündet das Totenlicht wieder an."
"132","1.0","0.7427447438240051","1.0","0.2572552561759949","Der gespaltene Fritz","1978-02-12","1978","7","","","","https://www.spiegel.de/politik/der-gespaltene-fritz-a-cd9aa118-0002-0001-0000-000040616386?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Wer alles auf einmal verlangt und das Ende der Bescheidenheit fordert, könnte zum Schluß nicht nur den Parteichef bei seiner schwierigen Gratwanderung zwischen äußerer Öffnung und innerem Ausgleich zu...","1126","Wer alles auf einmal verlangt und das Ende der Bescheidenheit fordert, könnte zum Schluß nicht nur den Parteichef bei seiner schwierigen Gratwanderung zwischen äußerer Öffnung und innerem Ausgleich zu Fall gebracht, sondern auch den Staat aus der Balance gekippt haben. Was dem DDR-Bürger da lieber ist, die offenkundige Ungleichheit vor den »Intershop«-Regalen oder eine neo-Ulbrichtsche Mangel-Gemeinschaft -- das jedenfalls ist kaum eine offene Frage. Die Ideologie hat in der DDR wie überall in Osteuropa keine stabilisierende oder gar innovative Kraft mehr. Doch während dieser Zerfallprozeß anderswo dort endet, wo der Nationalstaat beginnt, steht für die DDR zugleich immer die Existenzfrage auf der Tagesordnung: Auf Nationales darf und will sie nur in der synthetischen Form des humanistischen Kulturerbes zurückgreifen, und ein neues Nationalgefühl ist ihr, entgegen allen SED-Beschwörungen, noch nicht zugewachsen. So suggeriert die Ost-Berliner Wortmeldung zur nationalen Frage der Sowjet-Union die innere Bedrohung ihres westlichsten Vorpostens zu einem Zeitpunkt, wo Moskau geneigt sein könnte, daran zu glauben."
"133","1.0","0.7416539192199707","1.0","0.2583460807800293","Zitat","1978-02-19","1978","8","","","","https://www.spiegel.de/kultur/zitat-a-69168d7c-0002-0001-0000-000040617092?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Die Lage der hiesigen Literaturkritik dünkte selbst das Politische Büro des SED-ZK derart alarmierend, daß es einen Beschluß zur Verbesserung faßte. Das Tagesblatt »Neues Deutschland«, der SED bekannt...","408","Die Lage der hiesigen Literaturkritik dünkte selbst das Politische Büro des SED-ZK derart alarmierend, daß es einen Beschluß zur Verbesserung faßte. Das Tagesblatt »Neues Deutschland«, der SED bekanntermaßen als zentrales Mitteilungsorgan dienlich, befolgte diesen Beschluß derart, daß es die wöchentliche Literaturseite sofort zweimal ausfallen ließ. DDR-Autor Rolf Schneider in der »Frankfurter Rundschau«."
"134","1.0","0.7404724955558777","1.0","0.2595275044441223","Briefe","1978-05-28","1978","22","","","","https://www.spiegel.de/politik/zu-keiner-minute-a-d2aba289-0002-0001-0000-000040617842?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","(Nr. 17/1978, DDR-Unterhaltung) Sinngemäß habe ich gesagt: In einem Beruf wie dem meinen befindet man sich überall, wie bekannt ist, in einem Gettozustand, sprich Ausnahmezustand. Denn man lernt die M...","732","(Nr. 17/1978, DDR-Unterhaltung) Sinngemäß habe ich gesagt: In einem Beruf wie dem meinen befindet man sich überall, wie bekannt ist, in einem Gettozustand, sprich Ausnahmezustand. Denn man lernt die Menschen und Situationen meistens nur in ihren Sonntagsgesichtern kennen, und alle erwarten. daß man ebenso reagiert. Das ist überall so. Ein sogenannter Star wird weder im Westen noch Osten ganz mit der Realität konfrontiert. Sie haben daraus gemacht: Ich sei in der DDR abgeschirmt gewesen wie in einem Getto. Das ist unwahr. In Wahrheit habe ich mich zu keiner Minute in der DDR beobachtet gefühlt und konnte während meines gesamten Aufenthaltes fahren und gehen, wohin ich wollte, und reden, mit wem ich wollte. München ROY BLACK"
"135","1.0","0.7391632795333862","1.0","0.26083672046661377","Schwafel, schwafel","1979-09-23","1979","39","","['Linke']","","https://www.spiegel.de/politik/schwafel-schwafel-a-d1dfe567-0002-0001-0000-000039868888?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Ein Dutzend Jahre ist es her, da demonstrierte der rote Rudi Dutschke unter Transparenten mit dem Text: »Schafft zwei, drei, viele Vietnam.« Heute indes scheint schon ein einziges Vietnam ihm zuviel. ...","1212","Ein Dutzend Jahre ist es her, da demonstrierte der rote Rudi Dutschke unter Transparenten mit dem Text: »Schafft zwei, drei, viele Vietnam.« Heute indes scheint schon ein einziges Vietnam ihm zuviel. Die Sozialisten in Hanoi beschuldigt Dutschke der »Zerstörung aller sozialistischen Ansätze«. Unter ihrem Regiment würden die Menschenrechte »verletzt von A bis Z«. Es sei, bekennt der Apo-Veteran, für ihn »bitter festzustellen, daß diejenigen, für deren Sieg und Frieden man sich jahrelang eingesetzt hat, sich nun entpuppen als Mächtige, die wie traditionelle asiatische Eroberer handeln«. Seit dem vietnamesischen Einmarsch in Kambodscha, spätestens seit der Flüchtlingstragödie im Südchinesischen Meer ist Vietnam für Westdeutschlands Linke nicht mehr, was es einmal war: ein alle Fraktionen einigendes »Symbol gegen alle ausbeuterische Herrschaft«. »Dieses Symbol«, weiß der West-Berliner Linksprofessor Wolf-Dieter Narr? »hat in letzter Zeit viel gelitten.« Mehr noch: Das Verhältnis zu Vietnam ist, so die linke »Tageszeitung« (""taz""), zur »Gretchenfrage« geraten, die wie kaum ein Streitpunkt zuvor jene einander entfremdet, die einst Seite an Seite gegen den »US-Völkermord in Vietnam« gestritten haben."
"136","1.0","0.7379868030548096","1.0","0.26201319694519043","Ewiger deutscher Bürgerkrieg","1978-04-16","1978","16","","","","https://www.spiegel.de/kultur/ewiger-deutscher-buergerkrieg-a-bbc01f1a-0002-0001-0000-000040615725?context=issue","","1978-1979","Score: 10.0/10 - Automatisch extrahiert","Seine Stücke handeln von den Menschen, die zu keiner Identität finden -- außer in den Träumen und in der Selbstvernichtung, beide Male außerhalb der Welt. Es sind die deutschen Menschen; Brüder, die s...","1327","Seine Stücke handeln von den Menschen, die zu keiner Identität finden -- außer in den Träumen und in der Selbstvernichtung, beide Male außerhalb der Welt. Es sind die deutschen Menschen; Brüder, die sich umbringen, obwohl sie aus einer Mutter kommen; deutscher Idealismus, der sein Heil um jeden Preis im noch nicht Vorhandenen sucht und entweder dafür stirbt oder dafür sterben läßt. Der ewige deutsche Bürgerkrieg: Nur in der Angst vor den Hunnen tun die Nibelungen sich zusammen, denn in der Abwehr des Bolschewismus ist der Deutsche stark, aber denen die er zum »Russenknecht« stempelt, reserviert er gern auch einen Baum (""Es gibt noch Bäume, Äste dran, in Deutschland« heißt einer der auf makabre Weise poetischsten Sätze in »Germania Tod in Berlin""). Oder er kippt den Feind im eigenen Staat in den Landwehrkanal: ein in Müllers Werk, das von Toten und den Formen ihres Krepierens wimmelt, mehr als einmal anklingendes Totengemälde. In Rosa Luxemburgs verwester Leiche -- »haben sie dir zugesetzt, die Ratten im Landwehrkanal«, fragt der Maurer Hilse auf der Krebsstation symbolisiert sich für Heiner Müller der Untergang einer Hoffnung. in der die Deutschen die Freiheit, verschieden zu denken und dennoch miteinander zu leben, hätten realisieren können. Sein Haß und seine Trauer berufen sich auf diesen Tod in Berlin."
